Age,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion
41,Yes,Non-Travel,Research & Development,5,Life Sciences,1,1210,1,Male,Research Scientist,1,Divorced,2107,6,No,5,1,1,0
30,No,Travel_Rarely,Sales,29,Life Sciences,1,1211,3,Male,Sales Executive,1,Divorced,4115,8,No,8,3,4,0
40,No,Travel_Frequently,Sales,2,Medical,1,1212,2,Male,Sales Executive,2,Married,4327,5,No,5,3,0,0
50,No,Travel_Frequently,Research & Development,2,Medical,1,1215,4,Female,Manager,1,Married,17856,2,No,32,3,2,2
28,No,Travel_Rarely,Research & Development,19,Medical,1,1216,4,Male,Laboratory Technician,1,Married,3196,1,No,6,3,6,3
46,No,Travel_Rarely,Research & Development,15,Life Sciences,1,1217,4,Male,Research Director,2,Married,19081,5,No,25,3,4,0
35,No,Travel_Rarely,Sales,17,Life Sciences,1,1218,3,Male,Sales Executive,1,Married,8966,3,Yes,15,3,7,1
24,Yes,Travel_Rarely,Research & Development,17,Life Sciences,1,1219,4,Female,Laboratory Technician,2,Married,2210,1,No,1,1,1,0
33,No,Travel_Frequently,Sales,25,Medical,1,1220,2,Female,Sales Executive,3,Married,4539,1,No,10,2,10,0
36,No,Travel_Rarely,Research & Development,6,Life Sciences,1,1221,3,Male,Laboratory Technician,3,Divorced,2741,1,No,7,3,7,1
30,No,Travel_Rarely,Research & Development,7,Life Sciences,1,1224,3,Male,Laboratory Technician,3,Divorced,3491,1,No,10,2,10,8
44,No,Travel_Rarely,Research & Development,29,Other,1,1225,4,Male,Research Scientist,4,Single,4541,1,No,20,3,20,13
20,No,Travel_Rarely,Sales,21,Marketing,1,1226,3,Male,Sales Representative,4,Single,2678,1,No,2,3,2,2
46,No,Travel_Rarely,Research & Development,2,Technical Degree,1,1228,4,Male,Manufacturing Director,4,Divorced,7379,2,No,12,2,6,1
42,No,Non-Travel,Human Resources,2,Medical,1,1231,4,Male,Human Resources,1,Married,6272,7,No,10,4,4,0
60,No,Travel_Rarely,Sales,7,Marketing,1,1233,2,Male,Sales Executive,4,Divorced,5220,0,Yes,12,3,11,1
32,No,Travel_Frequently,Research & Development,13,Other,1,1234,3,Female,Laboratory Technician,2,Married,2743,1,No,2,3,2,2
32,No,Travel_Frequently,Research & Development,2,Life Sciences,1,1235,4,Female,Research Scientist,3,Single,4998,4,Yes,10,3,8,0
36,No,Travel_Rarely,Research & Development,1,Technical Degree,1,1237,3,Female,Manufacturing Director,1,Divorced,10252,2,Yes,17,3,7,7
33,No,Travel_Rarely,Research & Development,9,Medical,1,1238,1,Male,Research Scientist,4,Married,2781,0,No,15,3,14,4
40,No,Travel_Rarely,Sales,10,Technical Degree,1,1239,2,Female,Sales Executive,2,Divorced,6852,7,No,7,4,5,1
25,No,Travel_Rarely,Sales,10,Life Sciences,1,1240,3,Male,Sales Executive,4,Single,4950,0,No,5,3,4,1
30,No,Travel_Rarely,Research & Development,1,Medical,1,1241,4,Male,Research Scientist,2,Married,3579,0,Yes,12,3,11,5
42,No,Travel_Frequently,Research & Development,26,Medical,1,1242,1,Female,Research Director,1,Married,13191,3,Yes,20,3,1,0
35,No,Non-Travel,Sales,8,Marketing,1,1243,3,Female,Sales Executive,4,Married,10377,4,Yes,16,2,13,4
27,No,Travel_Rarely,Research & Development,14,Life Sciences,1,1244,1,Male,Research Scientist,1,Married,2235,1,Yes,9,2,9,6
54,No,Travel_Frequently,Research & Development,1,Life Sciences,1,1245,4,Female,Manufacturing Director,3,Divorced,10502,7,No,33,1,5,1
44,No,Travel_Rarely,Research & Development,2,Life Sciences,1,1246,1,Female,Research Scientist,4,Married,2011,1,No,10,3,10,7
19,Yes,Non-Travel,Research & Development,10,Medical,1,1248,1,Female,Research Scientist,2,Single,1859,1,Yes,1,4,1,0
29,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1249,1,Female,Research Scientist,4,Divorced,3760,1,No,3,3,3,1
54,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1250,4,Male,Research Director,4,Married,17779,3,No,36,3,10,0
31,No,Travel_Rarely,Research & Development,11,Medical,1,1251,3,Male,Healthcare Representative,1,Married,6833,1,Yes,6,2,6,0
31,No,Travel_Rarely,Research & Development,24,Medical,1,1252,3,Female,Healthcare Representative,1,Single,6812,1,No,10,3,10,1
59,No,Travel_Rarely,Sales,3,Life Sciences,1,1254,3,Female,Sales Executive,4,Single,5171,5,No,13,3,6,0
43,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1255,3,Male,Research Director,4,Married,19740,3,No,25,3,8,0
49,No,Travel_Rarely,Research & Development,4,Medical,1,1256,1,Male,Manager,3,Married,18711,2,No,23,4,1,0
36,No,Travel_Frequently,Research & Development,3,Technical Degree,1,1257,3,Male,Research Scientist,2,Married,3692,1,No,12,2,11,0
48,No,Travel_Rarely,Research & Development,2,Technical Degree,1,1258,4,Male,Laboratory Technician,2,Single,2559,5,No,7,2,1,0
27,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1259,1,Male,Research Scientist,3,Divorced,2517,1,No,5,3,5,0
29,No,Travel_Rarely,Research & Development,7,Life Sciences,1,1260,3,Male,Healthcare Representative,4,Divorced,6623,1,Yes,6,3,6,1
48,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1263,4,Male,Research Director,4,Single,18265,6,No,25,4,1,0
29,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1264,4,Female,Research Director,4,Divorced,16124,3,No,9,2,7,1
34,No,Travel_Rarely,Research & Development,20,Technical Degree,1,1265,3,Female,Research Scientist,3,Married,2585,0,No,2,2,1,0
44,No,Travel_Rarely,Sales,5,Marketing,1,1267,2,Male,Manager,2,Married,18213,7,No,26,3,22,3
33,No,Travel_Rarely,Sales,10,Marketing,1,1268,4,Male,Sales Executive,3,Divorced,8380,0,Yes,10,3,9,0
19,No,Travel_Rarely,Research & Development,25,Life Sciences,1,1269,2,Female,Research Scientist,4,Single,2994,1,Yes,1,3,1,0
23,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1270,4,Male,Research Scientist,3,Married,1223,1,No,1,3,1,0
25,Yes,Travel_Frequently,Sales,24,Life Sciences,1,1273,3,Male,Sales Representative,4,Single,1118,1,Yes,1,3,1,1
26,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1275,3,Male,Research Scientist,4,Single,2875,1,Yes,8,2,8,2
45,Yes,Travel_Rarely,Sales,2,Marketing,1,1277,1,Female,Manager,2,Single,18824,2,Yes,26,3,24,1
55,No,Non-Travel,Research & Development,8,Medical,1,1278,4,Male,Healthcare Representative,2,Divorced,13577,1,Yes,34,3,33,15
21,Yes,Travel_Frequently,Research & Development,10,Life Sciences,1,1279,1,Female,Laboratory Technician,3,Single,2625,1,No,2,1,2,2
46,No,Travel_Rarely,Sales,4,Marketing,1,1280,4,Female,Manager,2,Married,18789,2,No,26,3,11,0
34,No,Travel_Rarely,Sales,2,Marketing,1,1281,3,Female,Sales Executive,1,Single,4538,0,Yes,4,3,3,0
51,No,Travel_Frequently,Sales,9,Life Sciences,1,1282,4,Male,Manager,2,Divorced,19847,4,Yes,31,2,29,11
59,No,Travel_Rarely,Research & Development,18,Medical,1,1283,4,Male,Manufacturing Director,4,Single,10512,6,No,25,2,9,5
34,No,Travel_Frequently,Research & Development,19,Medical,1,1285,3,Female,Laboratory Technician,2,Divorced,4444,4,No,15,4,11,5
28,No,Travel_Frequently,Research & Development,1,Medical,1,1286,4,Male,Laboratory Technician,3,Single,2154,0,Yes,5,2,4,0
44,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1288,3,Male,Manager,1,Divorced,19190,1,No,26,2,25,14
34,No,Travel_Frequently,Human Resources,11,Life Sciences,1,1289,3,Male,Human Resources,2,Married,4490,4,No,14,4,10,1
35,No,Travel_Rarely,Research & Development,6,Life Sciences,1,1291,3,Male,Research Scientist,3,Married,3506,0,Yes,4,3,3,2
42,No,Travel_Rarely,Research & Development,7,Medical,1,1292,2,Female,Research Scientist,2,Married,2372,6,Yes,18,3,1,0
43,No,Travel_Rarely,Sales,4,Marketing,1,1293,4,Female,Sales Executive,4,Single,10231,3,No,23,4,21,15
36,No,Travel_Rarely,Research & Development,2,Life Sciences,1,1294,3,Female,Manufacturing Director,2,Single,5410,9,Yes,18,3,16,5
44,Yes,Travel_Rarely,Research & Development,15,Medical,1,1295,1,Female,Healthcare Representative,4,Married,7978,1,No,10,3,10,0
28,No,Travel_Frequently,Research & Development,2,Life Sciences,1,1296,4,Male,Laboratory Technician,4,Married,3867,1,Yes,2,3,2,2
51,No,Travel_Frequently,Research & Development,6,Medical,1,1297,2,Female,Laboratory Technician,3,Single,2838,0,No,8,2,7,7
30,No,Non-Travel,Research & Development,9,Medical,1,1298,3,Female,Manufacturing Director,3,Single,4695,7,Yes,10,3,8,1
29,Yes,Travel_Rarely,Research & Development,7,Technical Degree,1,1299,2,Female,Laboratory Technician,3,Divorced,3339,3,Yes,10,3,7,7
28,No,Travel_Rarely,Research & Development,1,Technical Degree,1,1301,4,Male,Research Scientist,1,Single,2080,2,No,5,2,3,1
25,No,Travel_Rarely,Research & Development,1,Medical,1,1303,4,Female,Research Scientist,2,Single,2096,1,No,2,2,2,2
32,No,Travel_Rarely,Sales,8,Medical,1,1304,3,Male,Sales Executive,4,Married,6209,1,No,10,4,10,0
45,No,Travel_Frequently,Research & Development,25,Medical,1,1306,2,Female,Manager,2,Single,18061,3,No,22,3,0,0
39,No,Travel_Rarely,Research & Development,13,Medical,1,1307,3,Female,Manager,2,Divorced,17123,6,Yes,21,3,19,15
58,No,Travel_Rarely,Research & Development,23,Life Sciences,1,1308,1,Male,Research Scientist,3,Divorced,2372,1,No,2,3,2,2
32,Yes,Travel_Rarely,Research & Development,7,Life Sciences,1,1309,4,Male,Laboratory Technician,3,Married,4883,1,No,10,3,10,1
39,Yes,Travel_Rarely,Research & Development,23,Medical,1,1310,3,Male,Research Scientist,1,Single,3904,0,No,6,3,5,0
30,No,Travel_Rarely,Research & Development,6,Technical Degree,1,1311,1,Female,Laboratory Technician,4,Married,4627,0,No,10,3,9,6
36,No,Travel_Rarely,Research & Development,10,Technical Degree,1,1312,4,Female,Healthcare Representative,3,Married,7094,3,No,10,3,7,1
46,No,Travel_Rarely,Human Resources,1,Life Sciences,1,1314,4,Female,Human Resources,1,Single,3423,6,No,10,4,7,5
28,No,Non-Travel,Research & Development,1,Life Sciences,1,1315,3,Female,Laboratory Technician,4,Married,6674,0,No,10,3,9,7
50,No,Travel_Rarely,Research & Development,28,Life Sciences,1,1317,4,Female,Research Director,1,Married,16880,4,Yes,25,3,3,1
40,Yes,Travel_Rarely,Sales,25,Marketing,1,1318,4,Male,Sales Executive,2,Single,9094,2,Yes,9,3,5,1
52,Yes,Travel_Rarely,Sales,5,Life Sciences,1,1319,2,Male,Sales Executive,2,Single,8446,9,Yes,10,2,8,7
30,No,Travel_Rarely,Research & Development,17,Medical,1,1321,2,Female,Manager,1,Married,11916,1,Yes,9,3,9,0
39,No,Travel_Rarely,Research & Development,18,Life Sciences,1,1322,1,Male,Manufacturing Director,3,Single,4534,0,No,9,3,8,1
31,No,Non-Travel,Sales,2,Life Sciences,1,1324,4,Female,Sales Executive,3,Divorced,9852,1,Yes,10,2,10,9
41,No,Non-Travel,Sales,10,Medical,1,1329,3,Male,Sales Executive,2,Single,6151,1,No,19,3,19,11
31,Yes,Travel_Frequently,Sales,1,Life Sciences,1,1331,4,Female,Sales Representative,2,Single,2302,1,Yes,3,4,3,2
44,Yes,Travel_Rarely,Research & Development,3,Life Sciences,1,1333,1,Male,Laboratory Technician,1,Married,2362,4,No,10,4,3,1
42,No,Non-Travel,Research & Development,2,Life Sciences,1,1334,3,Male,Manager,3,Married,17861,0,Yes,21,2,20,2
55,No,Travel_Rarely,Research & Development,2,Medical,1,1336,4,Female,Manager,3,Married,19187,4,No,23,3,19,9
56,No,Travel_Rarely,Human Resources,8,Life Sciences,1,1338,4,Male,Manager,2,Single,19717,6,No,36,3,7,7
40,No,Non-Travel,Research & Development,16,Life Sciences,1,1340,3,Male,Research Scientist,3,Divorced,3544,9,No,6,3,4,0
34,No,Travel_Rarely,Research & Development,9,Life Sciences,1,1344,4,Male,Healthcare Representative,4,Divorced,8500,0,No,10,2,9,1
40,No,Travel_Rarely,Research & Development,2,Life Sciences,1,1346,3,Male,Research Scientist,4,Single,4661,1,No,9,3,9,8
41,No,Travel_Frequently,Sales,1,Marketing,1,1349,3,Female,Sales Executive,1,Divorced,4103,0,No,10,3,9,1
35,No,Travel_Frequently,Research & Development,4,Life Sciences,1,1350,3,Male,Research Scientist,3,Single,4249,1,Yes,9,3,9,1
51,No,Travel_Rarely,Human Resources,5,Life Sciences,1,1352,3,Male,Manager,2,Divorced,14026,1,Yes,33,3,33,0
38,No,Travel_Rarely,Sales,2,Life Sciences,1,1355,2,Female,Sales Executive,1,Divorced,6893,3,No,11,3,7,1
34,No,Travel_Rarely,Sales,15,Medical,1,1356,3,Female,Sales Executive,1,Single,6125,1,No,10,4,10,9
25,No,Travel_Rarely,Research & Development,19,Medical,1,1358,4,Male,Laboratory Technician,4,Married,3669,3,No,7,2,3,1
58,Yes,Travel_Rarely,Research & Development,7,Medical,1,1360,3,Female,Manufacturing Director,1,Married,10008,7,Yes,31,2,10,5
40,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1361,2,Male,Laboratory Technician,2,Married,2387,3,No,7,3,4,0
36,No,Travel_Frequently,Sales,7,Marketing,1,1362,1,Female,Sales Executive,1,Married,4639,2,No,17,2,15,6
48,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1363,4,Male,Manufacturing Director,4,Single,7898,1,No,11,3,10,0
27,No,Travel_Rarely,Sales,11,Medical,1,1364,3,Female,Sales Representative,4,Married,2534,8,No,5,3,1,0
51,No,Travel_Rarely,Research & Development,11,Technical Degree,1,1367,4,Female,Manufacturing Director,2,Single,13142,3,No,29,2,5,0
18,No,Non-Travel,Research & Development,1,Life Sciences,1,1368,4,Female,Laboratory Technician,4,Single,1611,1,No,0,4,0,0
35,No,Travel_Rarely,Research & Development,1,Medical,1,1369,4,Female,Laboratory Technician,4,Married,5363,0,No,10,3,9,0
27,No,Travel_Frequently,Sales,2,Life Sciences,1,1371,4,Male,Sales Executive,4,Single,5071,3,No,8,3,6,0
55,Yes,Travel_Rarely,Sales,13,Marketing,1,1372,1,Male,Sales Executive,3,Single,13695,6,Yes,24,2,19,3
56,No,Travel_Rarely,Research & Development,23,Life Sciences,1,1373,4,Male,Manufacturing Director,2,Married,13402,4,Yes,33,3,19,15
34,No,Non-Travel,Research & Development,26,Technical Degree,1,1374,1,Female,Research Scientist,3,Divorced,2029,1,No,5,3,5,0
40,No,Travel_Rarely,Research & Development,2,Medical,1,1375,2,Female,Healthcare Representative,3,Divorced,6377,5,No,15,3,12,11
34,No,Travel_Rarely,Research & Development,29,Medical,1,1377,2,Male,Laboratory Technician,3,Married,5429,4,No,10,3,8,7
31,Yes,Travel_Frequently,Sales,2,Life Sciences,1,1379,3,Female,Sales Representative,4,Single,2785,7,No,3,4,1,0
35,Yes,Travel_Frequently,Sales,18,Marketing,1,1380,4,Female,Sales Executive,3,Married,4614,0,Yes,5,2,4,3
38,No,Travel_Frequently,Research & Development,7,Life Sciences,1,1382,4,Male,Research Scientist,3,Divorced,2610,1,No,4,3,4,0
34,No,Travel_Rarely,Research & Development,2,Technical Degree,1,1383,3,Female,Healthcare Representative,4,Single,6687,1,No,14,4,14,4
28,No,Travel_Rarely,Sales,26,Life Sciences,1,1387,3,Male,Sales Executive,1,Married,4724,1,No,5,3,5,0
31,Yes,Travel_Rarely,Research & Development,22,Medical,1,1389,4,Male,Manufacturing Director,3,Married,6179,1,Yes,10,2,10,6
39,No,Travel_Rarely,Sales,21,Life Sciences,1,1390,1,Male,Sales Executive,4,Married,6120,3,Yes,8,4,5,1
51,No,Travel_Frequently,Sales,2,Marketing,1,1391,2,Male,Sales Executive,2,Married,10596,2,No,14,3,4,3
41,No,Travel_Frequently,Research & Development,22,Life Sciences,1,1392,4,Female,Research Scientist,4,Divorced,5467,3,Yes,12,2,6,3
37,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1394,3,Male,Research Scientist,3,Married,2996,7,Yes,8,3,6,1
33,No,Travel_Frequently,Sales,5,Life Sciences,1,1395,2,Male,Sales Executive,4,Married,9998,6,No,8,4,5,1
32,No,Travel_Rarely,Sales,2,Marketing,1,1396,3,Male,Sales Executive,2,Married,4078,0,Yes,4,2,3,1
39,No,Non-Travel,Research & Development,25,Life Sciences,1,1397,3,Male,Healthcare Representative,3,Married,10920,3,No,13,3,6,0
25,No,Travel_Rarely,Sales,18,Life Sciences,1,1399,1,Male,Sales Executive,3,Married,6232,2,No,6,2,3,1
52,No,Travel_Frequently,Research & Development,28,Medical,1,1401,4,Female,Manufacturing Director,3,Married,13247,2,Yes,24,2,5,0
43,No,Travel_Rarely,Research & Development,6,Medical,1,1402,1,Female,Research Scientist,3,Single,4081,1,Yes,20,1,20,1
27,No,Travel_Rarely,Sales,10,Marketing,1,1403,4,Female,Sales Executive,4,Married,5769,1,Yes,6,3,6,4
27,Yes,Travel_Rarely,Research & Development,17,Life Sciences,1,1405,4,Female,Research Scientist,3,Single,2394,1,Yes,8,3,8,7
26,No,Travel_Rarely,Research & Development,2,Medical,1,1407,1,Male,Research Scientist,4,Single,3904,0,No,5,3,4,1
42,No,Travel_Rarely,Human Resources,10,Human Resources,1,1408,3,Female,Manager,1,Married,16799,0,No,21,3,20,0
52,No,Travel_Rarely,Research & Development,8,Other,1,1409,3,Female,Laboratory Technician,1,Married,2950,9,No,12,1,5,0
37,No,Travel_Rarely,Research & Development,11,Medical,1,1411,1,Female,Laboratory Technician,3,Single,3629,4,No,8,3,3,0
35,No,Travel_Frequently,Research & Development,18,Life Sciences,1,1412,3,Male,Manufacturing Director,4,Single,9362,2,No,10,3,2,2
25,No,Travel_Rarely,Research & Development,1,Technical Degree,1,1415,1,Male,Laboratory Technician,4,Married,3229,4,No,7,2,3,0
26,No,Travel_Rarely,Research & Development,7,Other,1,1417,3,Male,Laboratory Technician,1,Single,3578,0,No,8,3,7,0
29,No,Travel_Rarely,Human Resources,17,Other,1,1419,2,Male,Human Resources,1,Single,7988,1,No,10,2,10,0
49,Yes,Travel_Frequently,Research & Development,28,Life Sciences,1,1420,1,Male,Laboratory Technician,1,Single,4284,3,No,20,3,4,1
29,Yes,Travel_Frequently,Research & Development,14,Other,1,1421,3,Female,Healthcare Representative,4,Single,7553,0,Yes,9,3,8,7
54,No,Travel_Rarely,Research & Development,1,Medical,1,1422,4,Female,Research Director,4,Single,17328,6,No,29,2,20,12
58,No,Travel_Rarely,Research & Development,1,Medical,1,1423,4,Female,Research Director,1,Married,19701,3,Yes,32,3,9,1
55,No,Travel_Rarely,Research & Development,1,Medical,1,1424,2,Male,Research Director,4,Divorced,14732,2,No,31,4,7,0
36,No,Travel_Rarely,Sales,3,Marketing,1,1425,1,Female,Sales Executive,2,Single,9278,3,Yes,15,3,5,0
31,Yes,Travel_Frequently,Sales,1,Life Sciences,1,1427,2,Female,Sales Representative,3,Single,1359,1,No,1,3,1,0
30,No,Travel_Rarely,Sales,7,Marketing,1,1428,4,Female,Sales Executive,1,Divorced,4779,7,No,8,3,3,0
31,No,Travel_Rarely,Research & Development,8,Life Sciences,1,1430,1,Female,Research Director,2,Single,16422,3,No,9,4,3,1
34,No,Travel_Frequently,Research & Development,1,Other,1,1431,4,Male,Research Scientist,1,Divorced,2996,5,No,10,3,4,1
31,Yes,Travel_Rarely,Research & Development,8,Life Sciences,1,1433,1,Female,Research Scientist,2,Single,1261,1,No,1,4,1,0
27,No,Travel_Rarely,Research & Development,11,Life Sciences,1,1434,2,Male,Laboratory Technician,1,Married,2099,0,No,6,4,5,1
36,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1435,1,Male,Laboratory Technician,4,Single,5810,1,No,10,2,10,1
36,No,Travel_Rarely,Sales,16,Marketing,1,1436,3,Female,Sales Executive,1,Married,5647,4,No,11,2,3,0
47,No,Travel_Rarely,Research & Development,1,Technical Degree,1,1438,1,Male,Research Scientist,4,Married,3420,7,No,17,2,6,1
25,Yes,Travel_Rarely,Sales,9,Life Sciences,1,1439,1,Male,Sales Representative,1,Married,4400,3,No,6,3,3,2
37,No,Non-Travel,Research & Development,5,Technical Degree,1,1440,3,Male,Laboratory Technician,3,Single,3500,0,No,7,1,6,1
56,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1441,1,Female,Research Scientist,1,Married,2066,2,No,5,4,3,1
47,No,Travel_Rarely,Research & Development,2,Medical,1,1443,1,Female,Research Director,3,Married,17169,3,No,26,4,20,5
24,No,Travel_Rarely,Sales,4,Medical,1,1445,4,Female,Sales Executive,3,Married,4162,1,Yes,5,3,5,0
32,No,Travel_Rarely,Sales,7,Marketing,1,1446,4,Male,Sales Executive,4,Married,9204,4,No,7,2,4,0
34,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1447,4,Female,Laboratory Technician,2,Married,3294,5,No,7,2,5,0
41,No,Travel_Rarely,Research & Development,5,Medical,1,1448,2,Male,Research Scientist,3,Married,2127,2,Yes,7,2,4,0
40,No,Non-Travel,Research & Development,9,Other,1,1449,3,Male,Laboratory Technician,3,Divorced,3975,3,No,11,4,8,0
31,No,Travel_Rarely,Sales,8,Life Sciences,1,1453,1,Male,Sales Executive,4,Divorced,10793,1,No,13,3,13,9
46,Yes,Travel_Rarely,Sales,9,Marketing,1,1457,1,Male,Sales Executive,4,Divorced,10096,4,No,28,4,7,4
39,Yes,Non-Travel,Research & Development,2,Life Sciences,1,1458,1,Female,Laboratory Technician,1,Single,3646,2,Yes,11,4,1,0
31,Yes,Travel_Frequently,Research & Development,1,Life Sciences,1,1459,3,Female,Manufacturing Director,2,Single,7446,1,No,10,3,10,4
45,No,Travel_Rarely,Research & Development,20,Medical,1,1460,2,Male,Healthcare Representative,1,Divorced,10851,2,Yes,24,3,7,0
31,No,Travel_Rarely,Human Resources,8,Medical,1,1461,4,Female,Human Resources,2,Single,2109,9,No,8,3,3,0
31,Yes,Travel_Frequently,Research & Development,2,Life Sciences,1,1464,2,Male,Laboratory Technician,4,Married,3722,6,Yes,7,1,2,2
45,No,Travel_Rarely,Research & Development,29,Technical Degree,1,1465,2,Male,Manufacturing Director,4,Married,9380,4,Yes,10,4,3,1
48,No,Travel_Rarely,Sales,7,Marketing,1,1466,3,Male,Sales Executive,1,Divorced,5486,4,No,15,3,2,2
34,Yes,Travel_Rarely,Human Resources,9,Technical Degree,1,1467,1,Female,Human Resources,3,Married,2742,1,No,2,3,2,2
40,No,Non-Travel,Research & Development,8,Medical,1,1468,4,Male,Research Director,2,Divorced,13757,2,No,16,3,9,4
28,No,Travel_Rarely,Sales,5,Medical,1,1469,4,Male,Sales Executive,1,Single,8463,0,No,6,3,5,1
44,No,Non-Travel,Research & Development,5,Life Sciences,1,1471,3,Male,Laboratory Technician,3,Single,3162,3,No,7,3,5,0
53,No,Travel_Rarely,Research & Development,2,Medical,1,1472,4,Male,Research Director,2,Single,16598,4,No,35,2,9,8
49,No,Travel_Rarely,Research & Development,5,Technical Degree,1,1473,1,Male,Healthcare Representative,3,Married,6651,2,No,20,2,3,1
40,No,Travel_Rarely,Research & Development,2,Medical,1,1474,3,Male,Research Scientist,3,Divorced,2345,2,No,8,4,3,1
44,No,Travel_Rarely,Research & Development,20,Life Sciences,1,1475,4,Male,Research Scientist,2,Single,3420,1,No,6,2,5,1
33,No,Travel_Frequently,Sales,7,Medical,1,1477,4,Male,Sales Executive,1,Married,4373,0,No,5,3,4,0
34,No,Travel_Rarely,Sales,3,Other,1,1478,4,Male,Sales Executive,1,Single,4759,3,No,15,3,13,3
30,No,Travel_Rarely,Sales,16,Life Sciences,1,1479,4,Male,Sales Executive,3,Married,5301,8,No,4,2,2,2
42,No,Travel_Frequently,Research & Development,9,Medical,1,1480,1,Female,Laboratory Technician,4,Single,3673,1,No,12,3,12,5
44,No,Travel_Frequently,Sales,1,Marketing,1,1481,1,Female,Sales Executive,3,Married,4768,7,No,11,2,1,0
30,No,Non-Travel,Research & Development,7,Technical Degree,1,1482,3,Male,Research Scientist,3,Divorced,1274,1,No,1,2,1,0
57,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1483,2,Male,Research Scientist,3,Married,4900,0,No,13,2,12,2
49,No,Travel_Rarely,Research & Development,7,Life Sciences,1,1484,3,Male,Healthcare Representative,2,Divorced,10466,3,No,29,3,8,0
34,No,Travel_Frequently,Research & Development,15,Medical,1,1485,2,Male,Research Director,1,Divorced,17007,7,No,16,2,14,6
28,Yes,Travel_Frequently,Sales,1,Technical Degree,1,1486,1,Male,Sales Representative,3,Married,2909,3,No,5,4,3,1
29,Yes,Travel_Frequently,Sales,13,Technical Degree,1,1487,1,Female,Sales Executive,2,Single,5765,5,No,7,1,5,0
34,Yes,Travel_Rarely,Sales,24,Medical,1,1489,1,Female,Sales Executive,2,Single,4599,0,Yes,16,4,15,10
35,No,Travel_Rarely,Sales,7,Life Sciences,1,1492,4,Male,Sales Representative,3,Married,2404,1,No,1,3,1,0
24,Yes,Travel_Frequently,Research & Development,9,Medical,1,1494,2,Male,Laboratory Technician,1,Single,3172,2,Yes,4,2,0,0
24,No,Non-Travel,Sales,13,Life Sciences,1,1495,4,Female,Sales Representative,2,Married,2033,1,No,1,3,1,0
44,No,Travel_Frequently,Research & Development,2,Medical,1,1496,2,Male,Manufacturing Director,3,Single,10209,5,Yes,16,2,2,2
29,No,Travel_Rarely,Sales,19,Life Sciences,1,1497,3,Male,Sales Executive,3,Divorced,8620,1,No,10,3,10,0
30,No,Travel_Rarely,Human Resources,1,Life Sciences,1,1499,3,Male,Human Resources,3,Divorced,2064,0,No,6,4,5,1
55,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1501,4,Male,Healthcare Representative,3,Married,4035,0,Yes,4,3,3,1
33,No,Travel_Rarely,Research & Development,4,Medical,1,1502,1,Female,Laboratory Technician,2,Married,3838,8,No,8,3,5,0
47,No,Travel_Rarely,Sales,14,Medical,1,1503,3,Female,Sales Executive,3,Married,4591,3,Yes,11,2,5,1
28,Yes,Travel_Frequently,Research & Development,2,Medical,1,1504,3,Male,Laboratory Technician,1,Single,2561,7,No,8,2,0,0
28,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1506,1,Male,Research Scientist,3,Divorced,1563,1,No,1,1,1,0
28,No,Travel_Frequently,Sales,7,Life Sciences,1,1507,3,Male,Sales Executive,1,Single,4898,0,No,5,3,4,1
49,No,Travel_Rarely,Research & Development,3,Medical,1,1509,3,Female,Laboratory Technician,1,Married,4789,4,No,10,3,3,1
29,No,Travel_Frequently,Research & Development,2,Life Sciences,1,1513,4,Female,Laboratory Technician,2,Married,3180,0,No,4,3,3,0
28,No,Travel_Rarely,Research & Development,29,Life Sciences,1,1514,3,Male,Manufacturing Director,2,Married,6549,1,No,8,2,8,1
33,No,Travel_Rarely,Research & Development,8,Life Sciences,1,1515,4,Male,Healthcare Representative,3,Single,6388,2,Yes,14,3,0,0
32,No,Travel_Rarely,Research & Development,10,Medical,1,1516,3,Male,Manager,4,Single,11244,2,No,10,4,5,0
54,No,Travel_Frequently,Research & Development,11,Medical,1,1520,2,Female,Manager,4,Divorced,16032,3,No,26,3,14,1
29,Yes,Travel_Rarely,Research & Development,1,Technical Degree,1,1522,1,Male,Research Scientist,1,Single,2362,6,No,11,1,9,0
